,price,rating,screen_size,brand,tv_size,tv_type,resolution,pixels,hd,is_smart,led_type,resolution_type,screen_pixels,has_wifi,has_ethernet,num_speakers,speaker_output,processor_core,processor_ram,processor_inbuilt_storage,is_ultra_slim,viewing_angle,num_hdmi_ports,num_usb_ports
591,285990,81,65.0,panasonic,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,1.0,178.0,3.0,2.0
592,15999,49,43.0,alt,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,1.0
593,94990,72,65.0,samsung,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
594,32990,65,43.0,panasonic,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
595,47990,68,55.0,panasonic,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
596,102990,72,70.0,samsung,70in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,1.0
597,16999,55,43.0,infinix,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
598,294990,87,65.0,samsung,65in, QLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,QLED,8K Resolution,7680x4320,1.0,1.0,,60.0,,,,0.0,178.0,4.0,3.0
599,262490,82,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,4,70.0,,,,0.0,178.0,4.0,2.0
600,654990,82,85.0,samsung,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
601,439990,80,75.0,samsung,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
602,202490,81,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,4,70.0,,,,0.0,178.0,4.0,2.0
603,499999,52,,haier,Mini LED TV,missing,4K Resolution, 3810x2160pixels,missing,1,LED,4K Resolution,3810x2160,1.0,0.0,,,,,,0.0,,,
604,9499,43,32.0,kodak,32in, LED TV,1366x768pixels,missing,HD,1,missing,missing,1366x768,1.0,0.0,2,20.0,,,,,,3.0,2.0
605,15499,54,40.0,kodak,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,missing,missing,1920x1080,1.0,1.0,2,30.0,,0.5,4,0.0,178.0,3.0,2.0
606,6999,45,24.0,kodak,24in, LED TV,1366x768pixels,missing,HD,1,missing,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,2.0
607,15999,51,32.0,qoox,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,12.0,,1.5,8,0.0,178.0,2.0,2.0
608,14999,53,39.37,blaupunkt,39.37in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,40.0,,0.5,4,0.0,178.0,3.0,2.0
609,47999,74,65.0,acer,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
610,75999,53,65.0,samsung,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,,,,,,0.0,,,
611,15499,50,43.0,coocaa,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,30.0,,0.5,2,0.0,178.0,2.0,1.0
612,13999,50,32.0,dacs,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1.5,8,,,3.0,2.0
613,20999,57,55.0,xiaomi,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,10.0,,,,,,1.0,1.0
614,29999,59,65.0,xiaomi,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,10.0,,,,,,1.0,1.0
615,14990,50,40.0,karbonn,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,,,2.0,2.0
616,16490,51,43.0,karbonn,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,,,2.0,2.0
617,9940,51,32.0,karbonn,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,3.0,2.0
618,364990,86,65.0,samsung,65in, QLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,QLED,8K Resolution,7680x4320,1.0,1.0,,70.0,,,,,,4.0,3.0
619,28490,67,55.0,karbonn,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,8,,,3.0,2.0
620,71990,68,65.0,samsung,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,1.0
621,7289,34,32.0,xelectron,32in, LED TV,missing,1366x768pixels,HD,1,LED,missing,1366x768,,,2,20.0,,,,0.0,178.0,1.0,2.0
622,5189,29,24.0,xelectron,24in, LED TV,missing,1366x768pixels,HD,1,LED,missing,1366x768,,,2,20.0,,,,0.0,178.0,1.0,2.0
623,7599999,74,89.0,samsung,89in, Micro LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,,100.0,,,,,,6.0,3.0
624,18999,52,43.0,motorola,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,,0.0,178.0,2.0,2.0
625,1224990,90,85.0,samsung,85in, QLED TV,8K Resolution, 7680x4320pixels,Ultra HD,1,QLED,8K Resolution,7680x4320,1.0,1.0,,90.0,,,,,,4.0,3.0
626,157900,74,75.0,samsung,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
627,284990,71,75.0,samsung,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
628,131990,75,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
629,544990,78,85.0,samsung,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
630,140990,76,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
631,159990,77,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
632,201990,79,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
633,137990,76,50.0,samsung,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
634,184990,78,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,60.0,,,,,,4.0,2.0
635,35999,54,32.0,xiaomi,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,10.0,,1.5,8,0.0,178.0,4.0,2.0
636,81999,75,65.0,tcl,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,3,,1.0,,4.0,1.0
637,66999,73,55.0,tcl,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,4.0,3,,1.0,,4.0,1.0
638,99999,77,65.0,tcl,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,50.0,4.0,3,,1.0,,4.0,1.0
639,125999,79,75.0,tcl,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,50.0,4.0,3,,1.0,,4.0,1.0
640,174999,79,85.0,tcl,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,50.0,4.0,3,,1.0,,4.0,1.0
641,35999,49,32.0,hisense,32in, QLED TV,Full HD, 1920x1080pixels,Full HD,1,QLED,missing,1920x1080,0.0,1.0,2,16.0,,,,0.0,178.0,2.0,3.0
642,44999,51,40.0,hisense,40in, QLED TV,Full HD, 1920x1080pixels,Full HD,1,QLED,missing,1920x1080,0.0,1.0,2,16.0,,,,0.0,178.0,2.0,3.0
643,46990,64,43.0,samsung,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,,,3.0,2.0
644,39999,60,55.0,dacs,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,3.0,2.0
645,178999,84,86.0,xiaomi,86in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,20.0,,3,32,0.0,178.0,4.0,2.0
646,19990,42,32.0,hyundai,32in, LED TV,1366x768pixels,missing,missing,1,LED,missing,1366x768,1.0,0.0,,,,,,0.0,178.0,2.0,2.0
647,5449,26,24.0,beethosol,24in, LED TV,missing,1366x768pixels,HD,0,LED,missing,1366x768,,,2,16.0,,,,,,1.0,1.0
648,6990,44,23.62,candes,23.62in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,2.0,2.0
649,69990,78,65.0,candy,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,3,32,0.0,178.0,4.0,2.0
650,36990,75,50.0,candy,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,32,1.0,178.0,4.0,2.0
651,33990,73,55.0,candy,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,32,0.0,178.0,4.0,2.0
652,30990,73,50.0,candy,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,32,0.0,178.0,4.0,2.0
653,44490,74,55.0,candy,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,32,0.0,178.0,4.0,2.0
654,55590,76,65.0,candy,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,32,0.0,178.0,4.0,2.0
655,49999,72,65.0,thomson,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,1.75,8,0.0,178.0,3.0,2.0
656,49990,75,65.0,candy,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,32,0.0,178.0,4.0,2.0
657,25990,71,43.0,candy,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,32,0.0,178.0,4.0,2.0
658,18990,55,43.0,candy,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,1,8,0.0,178.0,3.0,2.0
659,11490,51,32.0,candy,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,3.0,2.0
660,39999,63,43.0,tcl,43in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,,,,,,,3.0,2.0
661,15999,52,40.0,sens,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
662,28999,51,50.0,itel,50in,missing,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,24.0,,,,,,2.0,2.0
663,418099,64,100.0,toshiba,100in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,0.0,,,,,,1.0,,,
664,89999,70,85.0,hisense,85in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,0.0,,80.0,,,,,,4.0,2.0
665,89890,74,75.0,acer,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,24.0,4.0,2,16,0.0,178.0,3.0,2.0
666,46499,71,75.0,xiaomi,75in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,25.0,,3,32,,,3.0,2.0
667,34799,69,65.0,xiaomi,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,25.0,,3,32,,,3.0,2.0
668,49999,63,43.0,amazon,43in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,,,,,,,,4.0,2.0
669,15999,44,32.0,amazon,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,,,,0.0,178.0,3.0,1.0
670,28999,61,55.0,alt,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,24.0,,1,,,,2.0,2.0
671,599999,75,98.0,tcl,98in, QD-MiniLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,5,60.0,,4,128,,,4.0,4.0
672,95999,69,65.0,tcl,65in, QD-LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,5,60.0,,4,64,,,4.0,4.0
673,287999,73,75.0,tcl,75in, QD-MiniLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,5,60.0,,4,128,,,4.0,4.0
674,383999,74,85.0,tcl,85in, QD-MiniLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,5,60.0,,4,128,,,4.0,4.0
675,13139,41,32.0,aiwa,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,4.0,1,8,0.0,178.0,2.0,1.0
676,6990,33,31.5,leema,31.5in, LED TV,Full HD, 1920x1080pixels,Full HD,0,LED,missing,1920x1080,,,2,10.0,,,,,,2.0,2.0
677,42999,62,65.0,alt,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,20.0,,,,,,2.0,2.0
678,179999,77,65.0,samsung,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,2.0
679,125999,75,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,2.0
680,107999,72,50.0,samsung,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,2.0
681,224999,76,75.0,samsung,75in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,2.0
682,48990,71,65.0,nu,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,1.5,,0.0,178.0,3.0,2.0
683,15999,51,40.0,thomson,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,30.0,,,,0.0,178.0,3.0,2.0
684,10999,50,32.0,power,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1.5,8,,,3.0,2.0
685,12400,47,32.0,sansui,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,,,2.0,2.0
686,12999,54,40.0,westinghouse,40in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,30.0,,0.5,4,0.0,178.0,3.0,2.0
687,6499,48,24.0,westinghouse,24in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,0.5,4,0.0,178.0,2.0,2.0
688,664990,86,83.0,sony,83in, OLED TV,4K Resolution, 3480x2160pixels,Ultra HD,1,missing,4K Resolution,3480x2160,1.0,1.0,,60.0,,,,0.0,178.0,4.0,2.0
689,14099,49,43.0,beethosol,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,24.0,,1,8,,,2.0,2.0
690,17899,53,43.0,qva,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,30.0,,1,8,0.0,178.0,2.0,2.0
691,52990,73,58.0,jvc,58in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,16,0.0,178.0,4.0,2.0
692,67490,75,65.0,jvc,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,24.0,,2,16,0.0,178.0,4.0,2.0
693,9890,41,32.0,wybor,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,24.0,,,,0.0,178.0,2.0,2.0
694,39990,70,65.0,bitpro,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
695,43998,68,55.0,trusense,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,24.0,,1.5,8,0.0,178.0,3.0,2.0
696,50430,69,60.0,bitpro,60in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
697,11999,49,32.0,sens,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,24.0,,,,0.0,178.0,3.0,2.0
698,247999,64,90.0,hisense,90in, Laser TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,1.0,,2.0,2.0
699,18699,55,42.91,limeberry,42.91in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,24.0,,1,8,0.0,178.0,2.0,2.0
700,29990,73,55.0,aiwa,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,2,16,0.0,178.0,3.0,2.0
701,51210,69,65.0,impex,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,,10.0,,,,,,4.0,2.0
702,7999,49,32.0,qva,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,1.0
703,20999,64,43.0,dyanora,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,0.0,178.0,3.0,2.0
704,155999,79,75.0,tcl,75in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,,,,,,,3.0,2.0
705,24999,67,50.0,dyanora,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,60.0,,,,0.0,178.0,3.0,2.0
706,19990,50,43.0,nu,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,1.0,2,20.0,4.0,,,,,3.0,2.0
707,89990,74,55.0,samsung,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2.5,8,1.0,,4.0,2.0
708,7999,31,24.0,compaq,24in, LED TV,missing,1366x768pixels,HD,0,LED,missing,1366x768,,,2,16.0,,,,,,2.0,2.0
709,109990,77,48.0,lg,48in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,4,40.0,,2.5,8,1.0,,3.0,2.0
710,38999,70,55.0,kodak,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,16,,,3.0,2.0
711,35999,69,50.0,kodak,50in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,40.0,,2,16,,,3.0,2.0
712,28999,62,50.0,aiwa,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,2,15.0,,,,,,3.0,2.0
713,25999,71,50.0,beston,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,1.5,8,0.0,178.0,3.0,2.0
714,8399,51,32.0,xelectron,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,24.0,4.0,1,8,0.0,178.0,3.0,2.0
715,149900,76,55.0,lg,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,3.0,2.0
716,39999,64,55.0,aiwa,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,15.0,,,,,,3.0,2.0
717,17900,39,43.0,garuda,43in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,,,,,,0.0,178.0,,
718,11490,47,32.0,nu,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,,10.0,4.0,,,0.0,178.0,3.0,2.0
719,31990,66,55.0,nu,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,0.0,,10.0,4.0,1.5,,0.0,178.0,3.0,2.0
720,149900,76,55.0,lg,55in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,40.0,,,,,,3.0,2.0
721,7499,35,32.0,dyanora,32in, LED TV,missing,1366x768pixels,HD,0,LED,missing,1366x768,,,2,20.0,4.0,,,0.0,178.0,2.0,2.0
722,8500,45,24.0,nextview,24in, LED TV,Full HD, 1920x1080pixels,Full HD,1,LED,missing,1920x1080,1.0,0.0,2,20.0,,,,,,2.0,2.0
723,21999,61,43.0,aiwa,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,,,3.0,2.0
724,8999,32,32.0,garuda,32in, LED TV,missing,1366x768pixels,HD,1,LED,missing,1366x768,,,,,,,,0.0,,2.0,2.0
725,9475,52,32.0,adsun,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,1,8,0.0,178.0,2.0,2.0
726,54990,68,50.0,lg,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
727,499990,86,77.0,samsung,77in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,,70.0,,,,,,4.0,3.0
728,49999,71,65.0,compaq,65in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
729,28999,68,55.0,skytron,55in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,30.0,,,,0.0,178.0,3.0,2.0
730,8999,46,32.0,sens,32in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
731,199990,81,65.0,lg,65in, OLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,missing,4K Resolution,3840x2160,1.0,1.0,2,40.0,,,,,,4.0,3.0
732,7499,44,24.0,blaupunkt,24in, LED TV,1366x768pixels,missing,HD,1,LED,missing,1366x768,1.0,0.0,2,20.0,4.0,,,0.0,178.0,2.0,2.0
733,58990,70,55.0,croma,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,,,3.0,2.0
734,22999,63,43.0,sens,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
735,54990,75,65.0,sansui,65in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,2,16,0.0,178.0,3.0,2.0
736,25890,68,43.0,akai,43in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,1.5,8,0.0,178.0,3.0,2.0
737,24999,66,50.0,sens,50in, LED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,LED,4K Resolution,3840x2160,1.0,1.0,2,20.0,,,,0.0,178.0,3.0,2.0
738,10999,45,32.0,sens,32in, LED TV,HD Ready, 1280x720pixels,HD,1,LED,missing,1280x720,1.0,1.0,2,20.0,,,,0.0,178.0,2.0,2.0
739,35999,72,55.0,sens,55in, QLED TV,4K Resolution, 3840x2160pixels,Ultra HD,1,QLED,4K Resolution,3840x2160,1.0,1.0,2,20.0,4.0,2,16,0.0,178.0,3.0,2.0
